title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,mean_shot_length,std_dev_shot_length,max_shot_length,min_shot_length,num_shots,stddev_color_with_letterbox_r,stddev_color_with_letterbox_g,stddev_color_with_letterbox_b,detail_score_mean,detail_score_std_dev,detail_score_max,detail_score_min,dark_scene_mean_length,dark_scene_length_std_dev,dark_scene_length_max,dark_scene_length_min,dark_scene_count,dark_scene_percentage,mean_volume,std_dev_volume,min_volume,max_volume,sudden_rise_count_per_cut,sudden_fall_count_per_cut,octave1,octave2,octave3,octave4,octave5,octave6,octave7,octave8,octave9,octave10,octave11,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
Aloha,0.783,0.86945,0.042846,0.030464,0.03076,0.12319,-0.47804,-0.43906,-0.63262,0.084348,0.67709,-0.27936,-0.22049,0.14074,-0.48344,-0.17725,0.25925,-0.226,-0.15346,0.51551,0.44802,-0.37376,0.12983,-0.049199,-0.62717,-0.59649,-0.24501,-0.84192,-1.1142,-0.65292,-0.75389,-0.91791,0.057304,-0.61096,0.36596,1.4275,0.40103,0.0039564,-0.86382,0.46471,-1.552,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Long-Way-Down,0.13263,0.19494,2.764,3.0717,2.5801,2.5256,-0.096366,-0.53479,-0.86191,0.075012,-0.23288,1.6939,1.5349,1.4777,1.0369,0.13752,0.2369,-0.226,-0.78113,-0.76138,-0.93962,-0.37376,-0.77857,-0.80672,-0.45547,-0.90915,-0.24501,-0.92023,-0.4754,0.011255,-0.045825,0.4897,-0.97267,-1.3333,0.37548,1.2884,0.8076,-0.71414,-0.66731,0.008662,0.13106,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Altered,0.054524,0.11919,-0.55541,-0.39369,-0.64363,-0.43264,-0.95343,-0.66674,-0.49758,0.084348,2.217,0.03241,-0.098347,0.2602,-0.71325,0.29688,2.8497,-0.226,-0.511,0.3684,1.2548,-0.37376,1.341,1.3005,1.146,2.2665,-0.24501,1.4477,-0.4432,-1.436,1.324,0.97908,0.26287,-0.4371,-0.98479,-1.5982,1.1489,0.31751,-0.66204,0.26085,0.8361,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alvin-and-the-Chipmunks-The-Road-Chip,0.52029,0.59889,0.97424,0.75069,0.94034,1.5177,-0.58155,-0.6573,-1.0481,0.084348,0.87308,0.30204,0.42855,0.22026,0.29838,-0.33238,-0.21148,-0.226,-0.46032,-0.11792,-0.32648,-0.37376,-0.40007,-0.47782,-0.39651,-0.96276,-0.24501,-0.542,0.69298,0.96727,-0.26277,-0.55765,-1.0873,-1.4327,-0.47768,0.38485,1.7271,0.90983,0.13633,-0.4607,0.18566,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
American-Dreams-in-China,-2.2118,-2.2149,0.11537,0.36393,-0.030983,0.21629,0.11687,-0.56044,-0.82998,0.084348,-1.2338,-0.3471,-0.94257,0.50077,0.90395,0.37439,-0.33349,-0.226,-0.22785,0.082473,-0.32648,-0.37376,-0.47577,-0.042659,2.3396,1.0651,-0.24501,1.0171,-0.41,-0.99256,0.27294,-0.36265,-0.57338,0.37547,0.15467,-0.14687,0.09638,0.79297,0.0057589,-0.15771,-0.15588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American-Heist,0.82702,0.91479,-0.6702,-0.84097,-0.54078,-0.79228,-0.68728,-0.43889,-0.22751,0.084348,1.3981,-1.0031,-0.86185,-1.1148,-0.31758,0.077979,0.35558,-0.226,-0.63359,-0.11832,0.48029,-0.37376,2.4765,1.931,0.37894,0.15175,-0.24501,0.56382,0.68169,0.2362,0.48984,0.69237,0.3588,0.21427,-0.13145,-0.13507,-0.6456,-0.74001,0.11259,0.21562,0.33538,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American-Hero,0.99884,-0.026178,2.4321,2.254,2.4626,2.3532,-0.44618,-0.38883,-0.32515,-1.7846,0.22211,0.27367,0.41943,0.029611,1.0763,0.33791,-0.077284,-0.226,-0.22582,0.17688,-0.036043,-0.37376,0.28123,0.038991,0.50426,-0.31586,0.91546,-0.25115,0.93961,1.2131,0.31674,0.045494,-0.24588,-0.45195,-0.95314,-0.85928,-0.031854,1.2921,0.8327,0.20756,0.12879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American-Hustle,-0.62709,-0.5828,-0.42194,-0.58014,-0.36496,-0.26381,0.031884,-0.052019,0.063337,0.084348,-0.65986,-0.79948,-0.63468,-0.30512,-0.58747,-0.93517,-0.82747,-0.226,1.1326,-0.031488,0.12531,1.146,-0.55147,-0.51128,-0.3805,0.014625,-0.24501,-0.74846,-0.81021,-0.030461,-0.65001,-0.9413,-0.38378,0.83203,-0.80573,-1.2911,-2.6327,0.75417,0.91051,1.9791,1.9521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American-Sniper,-0.52201,-0.63937,2.1791,2.3241,2.1254,1.7838,0.021305,0.29306,0.0039491,-0.29841,-0.64586,1.5988,1.5093,1.4354,0.44869,-0.11635,-0.31304,-0.226,-0.21784,0.025409,0.060768,-0.37376,0.054128,0.16685,-1.2775,-0.38391,-0.24501,-0.89976,0.21958,-1.0202,-0.81909,-0.88761,0.77326,3.2851,0.79863,1.416,-0.98212,-0.91173,-1.5026,-1.102,0.13555,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American-Ultra,2.5964,1.2901,-0.15423,-0.033486,-0.19175,-0.23501,-0.44773,-0.064502,1.3451,-1.7846,0.85208,0.42565,0.3069,0.19246,-0.099723,-0.36331,-0.7069,-0.226,-0.1953,-0.26492,-0.58464,-0.22178,-0.77857,-0.85853,-0.13711,0.68184,-0.24501,0.4267,0.2953,0.067217,-0.87322,-0.77404,0.70029,0.40459,-0.59915,-0.86761,-0.47697,-0.51967,2.2351,0.69955,-1.0252,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Merry-Friggin-Christmas,1.2587,0.18325,0.0092927,0.022665,0.00023046,0.019942,-0.16276,-0.23645,-0.40947,-1.7921,-0.22588,2.4634,2.5843,2.4902,-0.77716,-1.3797,-1.4306,2.944,-0.87877,-0.95996,-1.0364,-0.22178,-0.85427,-0.89522,-1.3056,-1.0991,-0.24501,-1.2065,0.36165,1.0542,-0.73687,-0.85649,-1.0485,-1.1062,-1.4447,-0.15901,2.531,2.1328,-0.52048,-0.29836,0.017542,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Million-Ways-to-Die-in-the-West,1.9843,2.1067,0.83469,0.62111,0.821,1.2785,0.49811,0.86939,1.663,0.084348,-0.33787,-0.13282,-0.10192,-0.2456,2.9846,1.0611,0.52626,-0.226,2.4409,-0.95996,0.060768,4.9456,-0.85427,-0.90193,-0.014921,0.26821,-0.24501,0.47475,-0.3523,-0.95805,-0.89949,-1.0783,-1.0282,-0.84347,-0.92001,-0.42434,-0.075587,0.67968,1.7436,0.97683,0.34582,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Amityville-The-Awakening,0.63247,0.71443,-1.3859,-1.2115,-1.4341,-1.3641,-0.49473,-0.075895,1.1332,0.084348,0.67709,-1.399,-1.1583,-1.7017,-1.2442,-1.0809,-0.68189,-0.226,-0.55548,-0.39292,-0.29421,-0.37376,2.4765,2.0419,-0.26302,1.0784,-0.24501,0.32532,0.25061,-0.41017,0.49758,2.0501,1.157,-1.032,-1.6903,-1.7854,-1.147,0.37639,0.90612,0.54309,1.5016,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Most-Violent-Year,-1.6708,-1.6577,-0.93833,-1.2925,-0.71455,-1.0437,-0.71792,-0.34924,-0.33138,0.084348,-0.12088,-0.74523,0.045598,-0.4086,-0.9381,-0.97496,0.94684,-0.226,-0.3817,-0.090784,-0.29421,-0.37376,-0.097272,0.3894,0.11915,0.20944,-0.24501,-0.057653,0.53952,0.12598,-0.11551,0.87081,2.0371,0.68924,0.41165,-0.31855,-0.69749,-0.81851,-0.49849,-0.72405,-0.019468,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Most-Wanted-Man,0.51319,0.59158,-0.81093,-0.8976,-0.69582,-1.0409,0.33091,0.05512,-0.36255,0.084348,-0.63886,-0.58997,-0.46448,-0.75863,1.1816,0.16153,0.11437,-0.226,-0.97641,-0.95996,-1.0687,-0.37376,-0.85427,-0.88629,1.7587,1.6276,-0.24501,1.3779,1.8439,0.96727,0.30948,1.637,2.3974,1.8618,0.60205,-0.53221,-1.4902,-1.9617,-0.41628,-0.24446,-0.56997,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amour,-0.36154,-0.30932,-0.88427,-0.85419,-0.82428,-1.1135,1.3785,3.3368,4.7273,0.084348,-1.2128,0.082908,0.31796,-1.2883,-0.37714,-0.79252,-1.2194,-0.226,-0.47601,-0.18855,-0.32648,-0.37376,-0.32437,-0.29165,-1.6713,-1.0668,-0.24501,-1.6252,-0.46121,-1.3498,-0.30733,-1.0249,-1.7835,-1.4316,2.1828,1.2336,0.72162,0.14758,0.11171,-0.36993,-0.60703,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amy,0.19653,0.26544,-0.34183,-0.15969,-0.44577,-0.22247,-0.63763,-0.36003,-0.38332,0.084348,0.84508,0.41751,0.28946,0.26618,-0.42417,-0.75689,-0.77256,-0.226,-0.42964,-0.3767,-0.29421,-0.37376,0.20553,0.13842,-0.83471,-0.85715,-0.24501,-1.0563,-0.30049,-0.02299,-0.63235,-0.85923,-0.77561,-0.8691,0.29028,1.4327,1.1578,0.5316,-0.72622,-1.0196,0.43061,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Ana-Maria-in-Novela-Land,1.0244,1.1181,-0.018026,0.058146,-0.15904,0.47885,-0.44796,-0.49071,-0.91308,0.084348,0.76809,-0.3353,-0.45047,-0.2967,-1.459,-1.4057,-1.2649,-0.226,1.3344,-0.35147,-0.068314,2.0579,-0.70287,-0.76907,-0.13172,-0.74615,-0.24501,-0.25325,0.38534,0.14113,-0.9152,-1.1338,-0.80346,-0.33496,-0.46787,-0.33832,-1.2445,0.23723,0.92546,1.6215,1.1182,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anarchy-aka-Cymbeline,-1.2334,-1.2073,-0.50921,-0.84778,-0.36104,-0.3522,-0.71632,-0.65426,-0.38332,0.084348,0.17311,-0.57544,-0.12144,-0.083214,1.2934,1.7621,0.45161,-0.226,-0.675,-0.12875,0.15758,-0.37376,0.81113,1.471,1.6331,1.647,-0.24501,2.1115,-1.6673,-1.9839,1.1322,0.55457,0.80288,0.94494,0.050188,-1.1187,-1.5629,0.81126,1.2279,-0.59609,-0.11616,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchorman-The-Legend-Continues,-1.7716,-1.7643,1.7749,1.0889,1.9368,2.3494,-0.084163,-0.073443,-0.12514,0.075012,-0.96785,0.63567,0.47999,1.3618,0.5346,-0.074774,-0.34818,3.3643,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,-0.42533,0.043471,-0.24501,-0.28627,-0.41561,-0.49531,-0.62631,0.21294,0.14127,0.83836,0.96379,0.80765,-1.3249,-0.35777,-0.18196,-0.34422,-0.13207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
And-So-It-Goes,1.4802,0.37045,1.385,1.3914,1.3761,1.214,-0.22561,-0.21693,-0.37501,-1.7846,0.0051146,0.50312,0.055027,-0.30319,0.98273,1.0037,1.8367,-0.226,-0.29294,-0.95996,-0.84281,0.6901,-0.85427,-0.89744,0.36132,-0.3921,-0.24501,-0.13691,-0.35015,0.12849,-0.81689,-1.1684,-0.83182,-0.66174,0.35977,0.80904,0.351,0.48343,-0.22417,0.082088,0.20243,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
An-Episode-in-the-Life-of-an-Iron-Picker,-0.25646,-0.20538,0.67763,0.65959,0.63466,0.82725,3.2654,1.3711,0.32107,0.075012,-1.4788,0.57008,0.51006,1.0406,0.40515,1.082,0.59871,-0.226,-0.085462,-0.23127,-0.29421,-0.22178,-0.32437,-0.30833,-1.6314,-0.48441,-0.24501,-0.39808,-0.74173,-0.23525,0.82481,-0.017413,-0.79453,-0.97704,-0.98303,-1.066,-0.75123,0.34962,1.4948,1.5518,0.62799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angry-Birds,0.8824,0.97183,2.6029,2.4113,2.5715,2.826,0.58415,0.7071,0.42689,0.084348,-0.68086,1.3261,0.99698,1.2776,3.145,1.5965,0.22063,-0.226,-0.91132,-0.86635,-1.0042,-0.37376,-0.70287,-0.76412,-0.38462,0.31861,-0.24501,0.88737,-0.42949,-0.15157,0.43023,-0.022061,-0.054979,-0.39064,-1.1768,-1.1191,-0.52181,0.64221,0.44714,0.42908,2.1069,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Night-in-Old-Mexico,-0.52059,-0.47312,-0.10627,-0.13384,-0.15161,0.18937,-0.36464,-0.57517,-0.87153,0.084348,-0.22588,-0.67195,-0.62452,-0.4311,0.18559,0.47726,0.024995,-0.226,0.15619,0.70222,0.64164,-0.37376,-0.17297,-0.09223,1.007,0.95876,0.69772,1.0865,-0.12354,0.39704,-0.4543,-1.0186,-1.5155,-0.70364,0.60776,2.1499,1.1019,1.677,-1.5936,-1.0401,-0.3656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anita,1.6719,0.5284,0.4235,0.65249,0.30859,0.37595,-0.24477,-0.33634,-0.63262,-1.7846,-0.015885,-0.12592,-0.78842,-0.44797,-0.79208,-1.1386,0.049252,-0.226,5.1943,8.2021,6.8699,0.082177,-0.55147,-0.67826,-0.71709,-0.0051443,-0.24501,0.26449,-0.23372,0.43136,0.60702,0.078354,-0.52315,-0.049838,0.811,2.5932,0.35581,-0.44251,-0.89372,-0.99668,-1.6057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Annabelle,0.47627,0.55355,-1.7086,-1.5157,-1.7444,-1.7434,3.3276,4.936,2.8783,0.084348,-1.4298,-1.9251,-2.175,-2.0719,-1.4372,-1.1568,-0.80242,-0.226,0.60082,1.9229,3.7073,-0.37376,1.0382,0.83186,-1.3389,-0.39517,-0.24501,-0.62491,-0.82953,-0.55032,1.3647,1.416,0.84278,-0.11671,-0.4516,-0.72297,-0.04742,-0.40772,-0.25142,-0.29588,0.54965,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annie,1.0741,1.1693,0.3786,0.8123,0.11975,0.54578,-0.5333,-0.51723,-0.66378,0.084348,0.76809,1.7396,1.6924,1.4134,0.078368,-0.49962,-0.69335,-0.226,-0.67652,-0.40273,-0.32648,-0.37376,0.12983,-0.097079,-0.49824,-0.04613,-0.24501,-0.17644,-1.5322,-1.5948,-0.69186,-0.90651,-0.48536,-1.134,-0.4782,-0.2915,0.74052,0.083794,0.58871,0.56818,0.67859,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Anomalisa,-0.31042,-0.25667,0.37648,-0.1067,0.48923,0.91262,0.18861,0.32108,0.052949,0.084348,-0.67386,0.70328,2.0239,2.0712,-0.92844,-1.215,-1.4586,-0.226,1.3669,0.52445,0.15758,-0.37376,-0.62717,-0.62717,-0.71033,-0.71805,-0.24501,-0.96003,-1.4171,-0.44763,-0.74386,-0.97522,0.4667,1.0337,0.92762,0.16842,0.40992,-0.24448,-1.3246,-0.3975,0.15049,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
An-Open-Secret,-0.28486,-0.23034,0.50898,0.52287,0.4979,0.45632,-0.36568,-0.26671,-0.38332,0.084348,-0.036884,-0.83066,-1.0554,-1.0271,-0.74039,-1.1302,-0.68404,-0.226,1.2693,-0.95996,-0.32648,3.1218,-0.77857,-0.79183,-0.76729,-0.64618,-0.24501,-0.5042,0.19424,0.47014,-0.22,0.48591,-0.17476,0.42968,1.0204,1.0806,-0.068546,0.17434,-0.6383,-1.3211,-0.37994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Another-Me,-0.14854,-0.089943,-0.38987,-0.3855,-0.33813,-0.59069,-0.79266,-0.56264,-0.38332,0.084348,1.0481,0.2878,0.50092,0.053268,-0.87163,-0.61811,-0.099289,-0.226,0.48816,0.17504,-0.068314,0.38614,-0.70287,-0.71828,-0.74441,-0.80571,-0.24501,-1.2067,-1.4542,-0.72888,-0.88244,-0.71364,0.59546,0.32582,1.326,-0.78402,-0.52107,0.14936,-1.1122,0.075582,1.2763,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antboy,-0.93807,-1.0503,0.76921,0.48452,0.85088,0.93397,-0.26747,-0.38496,-0.63361,-0.29841,-0.53387,0.37664,0.2681,1.0668,1.1118,1.2221,0.95509,-0.226,-0.45893,0.0099032,-0.16513,-0.37376,-0.17297,0.010861,1.451,0.52297,-0.24501,0.37465,0.8492,0.5553,0.65456,0.12241,-0.88625,-1.6866,-0.78888,-0.92553,-0.66635,0.20467,1.5176,1.5828,0.85044,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Ant-Man,-0.47656,-0.42778,-0.99287,-1.0197,-0.95946,-0.94702,-0.65928,0.32302,1.3618,0.084348,0.5091,-0.39607,-0.20338,-0.12887,-0.75423,-0.43696,0.33952,-0.226,0.78107,0.64722,0.15758,-0.22178,-0.55147,-0.52815,-1.0948,-0.31764,-0.24501,-0.56563,-1.8474,-1.5649,-0.25266,0.67535,1.3629,0.53555,-0.6884,-0.46527,0.67603,0.4473,0.04005,-1.2077,-0.69723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apartment-1303-3D,-0.17268,-0.11481,-0.23307,-0.077326,-0.27801,-0.3489,-0.53103,-0.3254,-0.52874,0.084348,0.3621,0.646,0.45517,0.10307,-0.70925,-0.9162,-0.55767,-0.226,-0.35325,0.11486,0.51256,-0.37376,1.6438,1.7376,-0.91169,0.085347,-0.24501,0.18093,-0.11763,-0.2848,1.6952,2.7574,0.98645,-0.076291,-1.0825,-1.1524,0.40251,0.039192,-0.29011,-0.38635,-0.46841,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Pigeon-Sat-on-a-Branch-Reflecting-on-Existence,-0.96221,-0.92795,-0.32206,-0.3878,-0.27663,-0.339,6.8054,4.874,2.6186,0.084348,-1.7308,-0.077176,0.35488,0.52122,0.73923,-0.30045,-1.0444,2.4537,0.46375,0.11491,-0.1974,-0.37376,-0.62717,-0.56565,-0.78485,-0.65922,-0.24501,-0.97847,1.0229,-0.080522,-0.699,-0.91128,-0.40118,0.18013,3.061,2.4101,0.93546,-0.24225,-1.176,-2.3406,-1.5005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Appropriate-Behavior,-0.58449,-0.53893,-0.70651,-0.53403,-0.79468,-0.58741,1.017,0.79136,-0.11325,0.084348,-1.1358,-0.26006,-0.50987,-0.31713,-0.95647,-1.2561,-1.4676,-0.226,-0.80066,-0.76743,-0.90735,-0.37376,-0.55147,-0.51619,-1.2845,-1.4099,0.28668,-1.3119,1.9113,1.6856,-0.50981,-0.92095,-0.48911,-1.2488,0.99711,0.5926,0.45106,0.55123,-0.32352,-0.055159,-0.23314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Resurrection,-3.4061,-3.4449,-0.69302,-0.6016,-0.70828,-0.73414,-0.91654,-0.93557,-1.2766,0.084348,-1.0308,-0.078055,0.074676,0.14125,0.1881,1.5363,1.5391,-0.226,-0.93203,-0.89487,-1.0042,-0.37376,-0.097272,2.6671,0.40389,-1.0575,9.2287,-0.70277,2.1945,1.5145,-0.20692,0.94648,0.093243,0.53744,-0.168,-0.12293,0.33839,-0.13877,-0.58158,-0.063524,-0.45888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Are-You-Here,0.64951,0.73198,0.42096,0.16866,0.50205,0.56286,0.92037,0.6115,0.6658,0.084348,-0.86285,-0.0056785,0.60512,0.8104,1.0544,0.048477,0.14292,3.1718,1.074,-0.95996,-0.39102,2.8178,-0.85427,-0.88812,-0.66106,-0.78572,-0.24501,-1.062,-0.32835,-0.23679,-0.69377,-1.0057,-0.44896,-0.077948,-0.23626,-0.16421,-0.15824,0.57085,0.91315,0.7265,-0.67927,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentos-Dracula-3D,-1.4777,-1.4588,-0.63349,-0.73544,-0.63965,-0.27535,-0.58226,-0.59243,-0.67417,0.084348,-0.27488,-0.4207,-0.13597,-0.54739,1.4884,2.774,2.3182,-0.226,-0.53961,-0.50056,-0.32648,-0.37376,0.50833,1.2149,0.19849,-0.018459,1.0533,-0.0082868,0.68169,0.6321,0.91063,0.0063487,-0.034714,-0.62026,-0.19237,-0.069173,1.3257,1.3978,-0.48311,-0.95486,-0.6599,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Around-the-Block,-0.26072,-0.20548,-0.58637,-0.66213,-0.62189,-0.15619,-0.078405,-0.19009,-0.54952,0.084348,-0.40087,-0.8722,-0.90517,0.1743,-0.36874,-0.58831,-0.88169,-0.226,-0.72011,-0.47879,-0.39102,-0.22178,0.28123,0.33913,0.22905,-0.40194,-0.24501,-0.24168,-0.056875,-0.91789,0.38027,0.20731,-0.19406,1.0259,1.6592,0.63388,0.48738,-5.78E-05,-1.3518,-1.0958,-0.96253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthur-Newman,1.537,0.41234,0.81022,0.77664,0.91655,0.26555,-0.13274,-0.22779,-0.37626,-1.7921,-0.10688,0.23386,0.33768,-0.67019,-0.21681,-0.37958,-0.61969,2.3415,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,1.5186,1.5498,-0.24501,1.7341,-0.7795,-1.2928,-0.41842,-0.71017,-1.0181,-0.97248,-0.177,0.40739,1.0971,-0.48399,0.15259,0.47214,0.42455,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
As-Above-So-Below,0.71057,0.79487,-0.91372,-0.96966,-0.79486,-1.2185,-0.58347,-0.31418,0.11527,0.084348,0.94308,-0.32665,0.16836,-0.26528,-1.0394,0.13263,3.9456,-0.226,-0.27732,0.19616,0.38347,-0.37376,0.96253,0.68487,1.3342,1.2338,-0.24501,0.90181,-0.35821,-0.81474,-0.586,-0.37247,0.30466,0.36263,-0.37144,-0.11149,0.4355,-0.5393,0.17502,0.0083522,0.11342,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Single-Shot,-1.0247,-0.9923,-0.78326,-0.74616,-0.68561,-1.2228,0.22915,-0.32898,-0.37293,0.084348,-0.92585,-1.0188,-0.61292,-1.6273,-1.435,-1.0678,-1.0554,-0.226,0.25383,0.47974,0.51256,-0.37376,-0.17297,0.035418,-1.3749,-0.94276,-0.24501,-1.1369,1.0592,-0.33639,0.17427,0.42699,-0.08839,0.48117,-0.84062,-0.22213,-0.53775,0.97495,0.17721,0.25868,-0.48778,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
As-Luck-Would-Have-It,-1.215,-1.1883,-0.51225,-0.76963,-0.48808,0.046709,-0.93052,-0.71198,-0.42487,0.084348,0.90808,-1.1398,-1.3959,-1.1174,-0.11308,-0.4411,-0.79332,-0.226,-0.39755,0.10777,0.028498,-0.37376,0.12983,0.5134,-1.0571,-1.0374,-0.24501,-0.96,0.10513,-0.21079,-0.53344,-0.96351,-0.95135,-1.2574,-1.6821,-0.91755,0.88914,2.2104,2.2967,0.30887,-0.70291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ass-Backwards,0.48763,0.56525,0.24818,0.25114,0.18342,0.51428,1.0572,0.51552,0.3438,0.084348,-0.92585,0.96241,0.75692,0.25162,1.3598,0.25905,1.1172,-0.226,1.2107,0.97824,0.48029,-0.37376,-0.55147,-0.61174,-0.39326,-0.58959,-0.24501,-0.64175,0.13629,0.41238,-0.61716,-0.54515,-1.0047,-1.4731,-0.84048,-0.7306,0.21831,2.0436,1.7621,0.25713,-0.080773,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
At-Middleton,-0.2025,-0.14552,1.7173,1.3156,1.867,1.6946,0.28415,-0.08225,-0.37293,0.084348,-0.70186,0.12721,0.28159,0.59347,2.0373,1.8572,0.89937,3.1879,1.2693,-0.95996,-0.32648,3.1218,-0.85427,-0.87474,0.14856,-0.082667,-0.24501,-0.15019,-0.77142,-1.1639,-0.92361,-1.173,-1.4723,-0.9813,0.13796,0.45179,0.55706,1.3817,-0.079089,0.37641,0.073491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
At-the-Devils-Door,0.73046,0.81534,-1.3339,-1.2748,-1.3381,-1.2604,-0.44867,-0.10739,0.46844,0.084348,0.62809,-1.1198,-1.1026,-1.1351,-1.342,-0.91305,-0.69642,-0.226,-0.19076,0.74132,1.4807,-0.37376,2.3251,1.8543,0.11683,0.87859,-0.24501,1.9812,-0.17406,-0.63118,0.54822,1.6159,1.6233,0.6674,-0.075186,-1.7003,-1.7437,-0.38275,0.46033,0.59731,-0.027097,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August-Osage-County,0.59555,0.6764,-0.057647,-0.1867,-0.010722,0.028155,-0.49525,-0.32572,-0.14441,0.084348,0.64209,-0.013723,0.25206,0.70862,-0.783,-1.0757,-1.246,-0.226,-0.35803,-0.070634,-0.45556,-0.37376,-0.70287,-0.75325,-0.60161,-0.71047,-0.24501,-0.28693,0.64831,0.54557,-0.85666,-1.0339,-0.453,0.98282,1.9491,1.2468,0.20682,-0.34929,-0.57191,-0.76711,-1.2459,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
